0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,'0.144f461-0.132f311+0.12 f106-0.113f49-0.109f138...',0.158f181+0.119f175+0.116f163-0.116f80-0.115f280...,'0.15 f176+0.135f259+0.122f236-0.118f345-0.107f408...',-0.162f347+0.159f419+0.159f213+0.156f273+0.139f123...,-0.151f468-0.148f86+0.131f95+0.128f17-0.12f204...,'0.18 f218-0.135f100-0.125f406-0.121f146+0.119f39...',0.134f180+0.129f302+0.123f6+0.118f445+0.117f175...,-0.211f97-0.164f399-0.137f159+0.134f415-0.129f474...,-0.165f195-0.145f152+0.138f65-0.128f142-0.118f108...,-0.151f450+0.118f486-0.115f424+0.114f470+0.112f380...,-0.138f393-0.129f354+0.124f481+0.119f204-0.115f261...,'0.14 f456-0.136f189+0.136f4-0.123f8-0.121f143...',0.124f430+0.122f189-0.121f436+0.121f62-0.12f381...,0.161f483-0.149f171+0.128f471+0.126f213-0.123f441...,-0.121f119-0.12f24+0.116f315+0.113f446+0.113f454...,'0.144f377+0.132f296+0.13 f332+0.127f363+0.122f337...',0.168f157-0.128f252-0.126f445-0.124f214+0.124f470...,'-0.135f436-0.134f309+0.13 f459+0.115f452+0.113f122...','0.15 f201-0.124f396+0.118f308-0.115f21+0.114f496...',-0.145f377+0.128f91-0.127f465-0.124f394+0.121f379...,-0.137f260-0.134f238-0.122f257-0.118f334+0.118f68...,'-0.138f62-0.125f47-0.125f396+0.12 f371+0.118f176...',-0.139f103-0.134f142-0.131f118-0.129f212-0.124f466...,'-0.155f343-0.144f406-0.136f250+0.13 f377+0.123f454...','0.154f168-0.143f101-0.123f69-0.122f441+0.12 f160...',-0.134f437+0.118f420+0.108f278+0.108f285-0.107f458...,-0.134f246+0.124f93+0.117f76-0.113f71-0.112f224...,-0.132f54-0.129f332-0.121f402-0.12f440-0.119f449...,-0.131f428-0.13f78+0.126f38+0.121f199-0.119f174...,'-0.142f73+0.135f5-0.122f341+0.121f314+0.12 f47...','0.149f263+0.13 f193-0.12f461+0.113f73-0.11f345...',0.156f361+0.131f215+0.113f11+0.113f68-0.111f235...,0.145f449-0.129f428+0.123f178+0.123f401+0.121f196...,-0.137f325+0.132f317-0.126f11-0.125f401-0.121f186...,0.156f375-0.141f52+0.123f471+0.115f494-0.113f324...,-0.163f142-0.144f228-0.125f293-0.122f343-0.114f445...,-0.135f15-0.123f201-0.119f337+0.119f490-0.111f268...,0.161f484-0.151f294-0.122f305+0.117f139-0.114f310...,0.136f226+0.127f232-0.12f350-0.107f371-0.106f198...,'-0.127f321+0.12 f196+0.119f399+0.117f426-0.112f431...',label
-0.952795,-3.625192,2.08663,-0.321525,2.478363,0.350444,0.815338,-0.151102,0.871672,0.52341,-2.53713,-0.164707,2.345847,2.165619,-1.100254,-0.101754,-1.064226,-0.807636,0.762175,-0.613077,1.692285,1.032956,-0.906336,0.138943,-1.724594,0.313143,3.366447,-1.568264,0.408308,-0.537306,2.851619,-1.300782,1.882637,-0.414911,1.223257,-0.260923,-1.762484,-1.103159,0.842455,0.146196,1.326881,-1.062439,-1.01939,-0.62214,1.200976,3.990016,-0.874017,-1.673791,1.396277,-0.995037,0.195763,-1.714781,0.422875,-0.577002,3.757695,0.176847,0.290763,-1.726934,-0.018238,-0.899394,-0.504247,-1.515172,-1.759073,0.211592,-0.642687,0.925573,-0.658392,1.102143,1.734382,-0.403154,-1.672954,0.608447,-1.563301,-2.055198,-1.301266,-0.611891,-1.322604,-0.651759,1.926011,0.717614,1
1.196724,1.922387,0.449275,3.249473,-1.253338,1.551641,0.667231,-1.445964,-2.404445,-1.252973,0.251119,-0.964183,1.183285,-1.386511,1.325322,0.08092,-2.285961,0.288908,0.588621,-1.799109,1.750318,0.571959,-1.748353,-0.240605,0.605717,0.987375,-1.107168,-1.552306,-0.603583,-0.979967,0.832073,0.155624,2.297044,-0.673142,1.064429,0.338301,1.431042,-1.276769,-0.981039,-1.59884,1.194329,0.232683,-0.425472,1.208606,-0.227846,-1.055582,-0.263667,0.884189,-0.460918,1.184114,1.016118,0.5369,0.216649,1.101545,-0.687398,-0.191575,0.793725,1.81372,2.290816,-0.114242,0.406735,0.731831,0.379726,-0.474151,0.564042,-0.936,1.994274,1.581503,2.683321,-1.540545,-0.28699,1.282301,0.210697,0.100748,1.916737,0.439673,1.267781,0.403437,-1.028636,-2.270828,0
1.889809,2.84187,2.317567,-1.156277,-2.223274,-0.033855,0.402769,-0.948879,0.327333,1.726089,-0.865722,1.035558,-1.056425,2.043449,0.768352,2.15276,1.529999,0.155481,-0.538778,1.928985,-0.004954,2.075885,0.32099,-1.625731,2.454845,1.949606,0.002284,0.637418,0.848506,-0.100164,2.653879,2.107797,1.517421,1.728683,1.095796,1.17414,-1.368934,-1.613404,0.856715,-0.142264,-1.008664,0.179494,0.483068,-2.48887,0.068135,0.65555,0.343522,0.463753,-2.041585,0.495303,0.57979,0.339709,-3.506995,0.089139,-1.273861,0.902821,1.009741,-0.389911,-0.52,0.738907,2.555783,0.573381,-1.917846,-0.090967,0.806278,1.624809,2.563455,0.383693,0.640367,0.92646,0.155633,-0.632897,-1.087093,0.380394,-1.223882,-1.482268,1.84054,-0.759889,0.686153,-1.087788,0
1.823441,1.701045,-2.16752,2.316268,1.996837,-1.31564,-1.553198,1.37392,1.752299,-1.677736,0.125855,-0.028613,0.653158,-3.697618,0.339297,2.196085,0.700686,0.345344,2.16912,0.420021,-0.860522,0.363059,0.403283,-0.004662,-0.130499,0.103163,-0.208732,-1.289051,-0.414923,0.106054,1.670601,-1.346862,1.40943,-1.312622,-1.240965,1.802283,-0.439496,1.721509,-1.484626,2.794401,-0.338776,1.18899,1.922512,-0.658674,-0.299803,1.212021,1.323015,1.433046,0.886739,-0.005909,1.568131,-0.591873,1.545671,1.807357,0.109871,0.505919,1.497904,1.619628,1.180184,1.236886,-0.090876,-0.824373,-1.443432,0.530117,-0.762632,-1.787625,1.452094,-0.287399,-1.080046,2.289167,0.546748,-0.045031,0.017121,0.661473,-0.125756,-0.476613,0.550905,0.780331,-0.4288,2.423492,1
1.319789,3.393182,-2.567108,2.226729,-0.008581,-0.923142,1.492791,0.52457,1.741511,0.249719,-0.699526,0.379081,-2.31876,-0.718088,1.046722,-0.541037,-1.528788,-2.262917,-1.455075,0.074286,-4.125013,-1.103639,-1.34823,-0.650201,0.05332,0.381355,0.856935,-0.09839,0.174005,0.621899,0.231123,0.11585,0.418805,-0.5477,0.604126,0.153439,-0.431923,0.267842,0.494847,-0.466081,-0.047162,2.869348,-0.012191,1.818712,1.117979,0.407971,0.250176,-0.36781,-0.135126,1.13238,0.005591,-0.977033,0.485626,-1.876354,-0.130793,0.76456,-1.261638,-0.619869,0.153064,-0.61748,-1.90566,-0.077725,-2.0291,0.980664,-1.26314,-2.123357,-0.621488,-1.56866,0.764215,-0.229573,-0.008269,-1.479434,0.501119,2.068138,1.330053,0.407287,-3.010519,-2.536577,-2.067003,2.868998,1
-2.722099,-1.973261,3.632889,-1.731526,3.381384,0.167886,-0.025062,-1.928224,0.165193,0.646872,-0.730513,0.603553,-2.085365,1.309576,-0.872092,-0.948814,-0.562365,-0.986952,-0.502324,0.107395,-2.206686,1.184874,-0.479035,-1.669948,1.711708,-2.720732,-1.37459,1.855137,-0.087051,0.59415,0.516166,-2.892895,-0.908988,1.952302,-0.313585,-0.327484,0.865381,-0.303143,-0.421012,0.08302,-0.394127,2.202501,-0.926321,-1.134782,-0.291614,0.334135,-0.295646,-1.144924,-1.067171,1.507909,1.797064,1.190219,0.950038,-0.049612,0.473244,1.87865,1.754796,0.394238,0.522367,1.107528,-0.207163,0.38053,2.536151,0.84343,2.506207,-0.091685,-3.362629,2.499797,-1.921336,1.360995,-0.169255,-0.244614,-0.389048,-1.862299,0.893518,0.89106,-0.72953,-0.318589,-0.837365,1.056492,0
-2.495934,-2.022263,-0.837448,0.943441,-1.533691,3.475791,-0.070081,1.200448,-0.840054,-1.148375,0.987407,-0.122172,-0.30282,-1.823549,0.375756,-0.172136,-1.399267,-0.564554,-0.22905,-1.200875,0.270348,0.818311,0.105296,1.674901,-0.81133,-0.171521,0.496755,-0.164506,-0.061063,0.142864,0.409178,-0.939088,1.02822,-0.768887,3.3085,2.599299,0.487593,-1.418448,0.681672,1.284509,0.279091,0.190775,1.437387,-0.768,-0.095277,-1.167086,-1.93137,-0.280479,0.252578,-0.377785,1.690036,1.757411,-0.384739,-0.149455,0.47859,-2.374289,1.293594,2.576135,-1.026207,-0.612763,0.081236,0.370256,2.518696,0.959858,-0.288615,-0.864336,0.407697,0.531558,-0.873502,-0.662406,0.923988,-0.435293,-0.976855,0.010933,1.59925,-0.898111,0.64343,1.205399,2.466039,0.647699,0
1.32347,1.704005,-2.683493,4.817672,0.525706,1.16874,0.036483,1.12287,2.790376,0.798105,-0.708999,-1.933164,0.890257,-0.971636,-0.805197,0.643111,-2.432776,0.864494,-0.023934,-1.114585,2.094935,0.767984,-0.632922,1.350945,-2.03362,1.124168,0.833924,-0.02124,-1.046884,-0.169768,1.42416,1.193148,0.42639,-3.26366,-0.351923,2.369031,-1.086531,1.934266,2.169664,0.183482,0.078755,0.59604,-0.672898,2.593982,-1.439653,0.015109,-0.45866,-2.686959,1.153771,-0.755365,-1.110905,-1.738793,-2.602774,0.181842,-1.215912,0.522675,-0.407979,0.317963,-1.29531,-0.837618,1.001311,3.263749,1.124237,-1.540106,-1.766379,-1.549713,2.247775,1.018555,-1.754934,1.054382,0.545216,-0.380766,-0.17697,-0.158078,1.118921,-2.457931,2.243039,-2.086037,0.387962,0.415575,1
0.365754,-3.402731,-0.258643,0.283941,-0.569244,-0.578563,-0.233283,-2.424234,2.557579,0.938661,0.83854,-1.500355,0.565476,1.938142,-0.910651,-1.714201,-1.775542,-1.241139,-0.877379,1.647284,0.111146,0.293902,0.334404,1.386825,-0.528787,0.168082,0.158143,0.017957,-0.297359,-1.655379,2.726671,-0.02452,0.971528,1.588146,1.534008,-0.126723,-0.072444,-2.219416,0.096762,0.887078,1.896527,-0.570789,-2.042296,-0.944899,0.904231,-0.949516,0.892075,-2.600936,-0.338337,0.680353,0.066029,-0.64447,2.465047,-1.083557,-2.79059,3.22266,0.163419,0.477841,1.533667,0.867553,2.21799,-0.063753,-0.956752,0.426905,0.397396,1.406987,1.512711,-0.717431,-0.731468,-0.900472,0.298229,0.201944,-0.042577,0.319901,-1.628199,0.733496,-0.295532,0.297703,1.835403,3.87944,0
-0.995229,-0.321392,1.5505,-0.97827,-0.100932,0.962232,2.10192,-2.692195,-0.378198,-1.810069,-2.201384,0.337777,0.676123,-0.38318,-0.143483,0.839323,-0.083352,-2.10328,0.802335,-0.261757,-1.53249,1.844296,-0.47216,1.980664,-0.887707,-0.064483,-1.081035,-0.562309,-1.944424,0.376413,-2.071746,-0.049431,2.030505,-1.938891,-0.027052,-1.060202,2.253807,1.271921,0.01711,-1.211691,0.374097,1.502644,-1.002447,-0.34158,-0.707283,-1.470997,1.498137,0.007157,1.140379,-1.759224,1.328964,1.885544,-0.121393,-1.348742,1.641284,-0.461816,-0.056872,0.111582,1.109881,2.173727,1.512595,0.26308,-0.503657,0.910235,0.920619,-1.397528,-0.235406,-1.39972,-0.604042,0.337025,0.273029,0.916893,-0.899596,-0.281846,1.130799,-1.801659,0.425543,-1.528315,-0.299467,0.86027,0
-1.975474,-3.481625,-2.843427,1.218813,1.603523,-1.074901,-0.160497,0.5397,-2.681566,-0.008997,0.753531,1.240736,-1.407913,-1.935036,-1.58747,-1.350531,1.483199,0.579113,0.368828,-0.011166,1.51364,-0.321135,0.773069,-1.390232,0.269254,-0.331902,-2.911546,0.098558,1.675894,-0.337228,-0.079186,0.720122,-0.222379,-0.695286,1.205128,0.435828,-0.18175,-0.235585,0.84835,0.5565,1.313668,2.328055,-0.056234,0.153931,-0.63645,2.256153,-1.292732,0.599998,0.017562,0.304952,-0.605713,0.671498,0.344355,-0.429606,-1.332901,-0.915845,1.541003,0.701198,0.40876,-1.145778,0.287561,-1.350004,-1.485929,0.319933,1.577179,0.827823,0.534776,1.378924,0.497961,0.188974,0.404544,-1.979959,-1.392163,0.934108,0.057464,1.408502,0.14502,0.374121,0.108606,-1.405899,1
-0.966486,0.29902,-4.412565,0.235816,-1.10272,-0.781432,-0.935292,-2.027697,0.735593,0.439372,0.23134,-1.918234,-0.297741,1.98014,-1.457319,-0.831464,-0.812741,-1.207317,0.740559,1.272429,0.194063,-0.625802,2.48663,0.737782,-1.895998,0.532537,-1.013932,-0.387685,0.182019,-1.925023,2.979597,1.166009,0.586206,-0.842703,-0.988061,0.401213,0.42296,3.012965,-0.184663,0.180324,0.797069,-1.930328,-0.363295,2.708685,0.709287,-0.489851,1.600392,-0.039185,3.066608,1.093732,-0.193238,0.446432,-0.698879,1.929913,1.558691,2.671578,-2.650416,2.496082,0.136849,-2.523853,-0.78454,0.461197,0.015413,0.003132,1.330653,-0.749248,1.10591,-0.761791,1.708762,0.256645,0.216105,-1.285136,-0.759664,0.961367,-1.607046,-0.369519,-1.892306,1.162774,1.658983,-0.864677,0
3.956174,5.106384,0.892678,1.440733,0.549844,2.195592,0.147793,0.590624,-2.142132,0.116166,-1.027761,-2.612417,-1.200985,-2.825104,-3.946934,0.83052,-0.964205,1.311424,0.382934,1.902088,-1.038272,1.87402,1.470701,-1.672562,1.114615,0.532573,-1.280178,0.907413,1.010028,0.128325,0.469014,-2.332099,0.549197,0.645505,0.537386,-0.709217,0.126591,-0.079456,0.880035,-0.187395,0.815108,-0.281574,3.165486,-2.145736,0.222497,1.265268,1.007125,0.782909,2.368445,-0.220537,1.097604,-2.219892,0.280857,-0.171823,-0.252294,0.237113,2.328174,-2.111458,1.114276,-2.019484,-0.483474,-0.605995,0.348029,-2.004538,1.398157,-0.052888,0.116839,-1.068043,0.743646,1.45705,-0.715665,3.258284,-1.393458,-0.243891,-0.950616,1.339153,0.91898,-0.51474,0.993304,-2.129749,1
2.258297,-4.256211,-1.093906,-0.682226,-0.906217,-0.168244,0.488139,0.181879,-0.503822,-0.283095,-0.422903,0.265823,-3.260671,-0.020707,1.477682,-2.597423,0.155111,-1.247038,-0.66478,-0.831786,0.270901,-1.191652,-0.09899,1.481427,-1.740609,-0.447126,-1.410864,2.002559,2.798906,-2.478437,-0.696849,-0.674104,0.226247,0.052601,0.437218,2.259927,-0.861433,1.224746,1.4444,-1.002086,-1.503143,0.575148,-0.049068,-0.347891,0.139568,-0.732873,-0.615485,1.810011,0.428077,0.058001,-0.057974,0.673394,-1.924702,0.078983,0.9216,-1.324255,-0.503634,-0.59045,-1.687182,0.28912,1.189575,0.176211,-1.346445,1.994091,0.365148,0.47536,1.31795,1.259127,-2.045076,-0.753758,-1.821374,-1.140337,-0.547142,-0.087332,-0.015347,-0.979996,-1.929891,0.865744,1.164072,-0.537035,0
4.238511,-1.205978,-2.337218,-1.039921,-0.700332,-0.340573,0.911454,-1.013142,-0.071507,0.115056,-0.013001,0.643815,0.629851,-0.626295,-1.329642,0.563054,-0.671904,1.270731,2.575857,-0.511591,-2.976407,-0.822974,-3.109791,0.491453,3.389539,0.348888,-0.927267,-1.738003,1.256804,0.074405,0.425962,-1.321003,0.09725,-1.648016,1.495802,-0.746067,1.761542,1.680772,-0.416702,-0.838825,-2.211347,1.696065,-2.795561,-1.521171,-1.3569,2.066485,0.926892,-1.563132,2.055702,-0.49037,1.988043,2.719274,0.670816,0.023664,0.025728,1.182428,-0.327086,-1.719769,1.588899,0.413523,0.022157,-1.475327,-1.212176,-0.315712,-0.749816,-0.908423,0.088734,0.391263,-1.127064,0.290378,0.673463,-0.423856,1.239211,-1.856194,0.269592,-0.522169,-0.341107,0.914605,-0.861117,-1.543651,1
1.942056,-2.447013,1.158819,1.059321,-0.729128,1.949754,0.586898,-0.489283,0.816292,-0.40323,-1.170022,0.816063,0.491057,-0.843795,0.390143,-2.267065,-0.458131,-0.507193,1.040463,-0.925593,1.056021,-0.483855,0.545669,-1.31027,2.52752,1.251376,-1.627126,-2.162672,1.388914,-0.00814,0.644862,-0.786024,-0.418784,-0.601605,-1.216389,-1.918864,-0.299336,-0.340088,-0.238617,-1.547716,-0.947718,0.292195,-1.323627,-1.757972,-0.597872,-0.703668,-0.027696,-0.742392,0.519096,0.626087,-2.161514,2.37667,0.909965,2.433285,-0.250521,0.64397,0.613332,1.488157,-1.079828,1.006614,0.419536,-1.360181,-0.33172,-1.432178,1.576874,2.98332,-0.260761,0.315673,-1.706274,-1.291143,2.985489,-0.046792,-1.655849,0.328287,1.286614,1.039463,-2.049212,0.864695,-0.747146,-0.733127,0
-0.592888,-1.713188,0.098376,2.487718,1.469171,-0.244201,0.085906,1.718219,-2.89638,-1.208802,-1.222466,-3.265357,-1.652743,-0.439136,0.071858,-0.32109,-0.44526,-0.466366,-1.501633,1.864729,1.036858,0.409783,-1.528977,0.46678,-0.044813,-0.145835,0.046553,-2.122618,0.508299,-1.89831,-0.611233,1.125044,-0.878345,-0.429828,1.515451,3.595188,-1.160764,0.883031,-1.677013,1.276192,-0.264337,1.464582,-1.145126,-0.185235,-1.71389,-1.20784,0.850052,-1.706926,2.056098,0.189995,3.206404,-0.240637,0.361199,-1.102813,0.173557,-0.980439,0.684833,-1.006062,2.360577,-1.064345,-2.378425,2.11959,-0.296038,1.386495,0.396667,-0.849911,-0.142437,2.462866,0.072359,0.885353,-0.473257,0.190116,-0.529602,0.362795,-1.031191,1.070014,-0.390229,1.513619,-0.839957,0.88916,1
2.8708,-1.632587,-1.885336,-2.590487,1.074724,2.308493,1.062807,-1.006729,-1.11511,-1.186179,1.985731,0.800779,1.186773,-1.920526,-0.193841,-0.232385,-0.558293,0.62725,-0.177694,-0.700298,2.809682,1.108077,-0.766108,1.256058,2.198611,1.287994,1.465664,0.402424,-2.871187,2.444042,-1.759172,0.929231,-0.92602,-2.482362,-2.305429,-2.300223,1.811687,1.457383,-0.740536,-0.660701,1.819349,1.467668,2.292847,0.976933,-2.98787,-2.629992,-0.736518,2.131016,0.954474,-0.192707,-0.334676,1.962661,0.746726,-0.387224,-0.039469,-0.93091,-0.934368,0.425517,-0.765801,-1.017807,-1.196362,1.264732,1.403676,-0.979607,-1.40427,-0.338794,0.578465,0.441415,-1.388852,-0.736187,-2.244754,-0.913445,-0.4342,-0.703146,1.471042,-0.522646,-0.353914,0.383369,-0.376442,0.851661,0
1.841035,-4.508101,-1.402254,1.366582,-1.043479,0.296913,-2.418033,-0.501821,1.785982,0.840925,-2.824247,-0.782026,0.094994,-0.722991,0.603378,0.624417,0.993131,1.292226,0.636757,-1.031097,-0.366773,2.319938,1.297901,0.487607,1.769871,0.841754,-3.652362,1.096695,-3.136405,0.009507,0.69529,-0.66633,1.287352,-0.692819,-4.388761,-1.484491,0.437888,-1.842206,0.330388,0.343327,-2.802104,-1.529421,0.563556,1.385781,-1.227659,1.470063,-0.782031,0.384688,1.621219,-1.34217,0.152248,-0.029622,0.567512,-0.671442,-0.473706,-0.105246,1.019594,0.548165,0.688445,0.561047,-0.840265,-0.173386,-0.349774,1.164457,-3.317036,-1.121399,0.157065,-0.54859,-0.625909,1.036854,2.521314,-1.403502,0.205346,0.204543,2.752555,0.570655,0.140681,-1.678037,-1.796091,-0.498798,0
-0.966047,4.571664,1.862822,-0.254203,-0.367975,-0.183811,-2.124369,2.154412,0.908074,0.116301,0.886454,-1.045013,0.73425,-0.314577,0.812095,-0.024774,1.545124,1.360892,0.993079,-0.200699,-0.090629,0.991474,-2.15242,-1.737172,-0.518999,0.111201,-0.376425,-0.500715,-1.422054,0.852989,-1.455281,0.40768,2.764529,-0.489274,1.476164,1.129757,-0.729796,2.076662,0.563827,0.938058,0.114795,2.158455,1.045383,0.535869,-0.867885,-0.524676,-0.530938,-0.09984,0.799217,1.022254,-0.803908,-0.585911,0.182772,2.081862,1.9999,2.40391,0.983316,0.461521,1.649133,1.598898,-0.464926,-1.54815,-1.381197,1.714173,-0.374195,0.218009,1.052683,0.018817,-0.112115,0.403927,0.757723,-1.304889,-0.28514,-0.164852,1.122372,0.042801,-1.96486,-0.813164,2.089818,-1.870991,0
2.303999,-0.399747,-2.427077,-0.669171,-1.433591,-0.654112,-0.632661,1.403322,-0.944893,0.437872,-0.858506,-3.035418,-2.106893,-0.562656,1.166684,0.055867,-1.935184,-0.776909,-1.805677,-1.569583,-1.204622,-0.406571,0.10179,0.455863,-2.916644,-0.396803,0.037513,-0.596445,0.029216,0.893148,-0.550483,0.599505,0.412769,-0.893689,-1.843367,-0.494688,-0.512673,2.413834,-2.02403,0.167604,-0.767197,-1.241787,-1.187718,0.745224,-1.081082,-1.815644,0.227542,-1.221028,-0.183742,-0.176763,0.460961,-0.109311,0.100278,0.575196,1.236811,-0.612572,1.295507,0.946098,-0.044162,-1.014024,-0.285936,0.675534,0.437963,-1.973767,-1.833596,2.009774,1.064614,2.11739,-0.228523,-1.443241,0.438296,-0.095847,-0.03622,-0.127207,-0.212827,0.593386,3.941853,1.174069,-1.124729,0.069883,1
-0.219832,3.293689,-0.182729,-1.934434,-2.074312,0.492818,1.263495,-0.866801,-0.176529,0.270903,0.919406,-0.805512,-0.151656,-0.09125,-1.249808,0.255506,-0.117719,-2.151659,-1.35281,-2.052027,1.094197,-0.852897,0.667519,1.277866,-2.434524,1.472831,0.120404,-0.565824,-0.781273,0.95095,-0.967568,2.116994,-0.768544,0.903905,1.439054,-0.077679,0.909056,0.999795,1.788579,1.499232,1.177608,-0.554705,-0.478383,1.929921,0.995626,2.772652,0.210666,-1.765122,0.386508,-0.259251,-0.499936,0.441221,1.176589,-0.751174,0.114393,1.04351,1.487901,1.563581,-0.245689,-0.639721,1.790671,-0.679713,-0.525694,2.126515,-1.024825,0.230324,0.866336,0.254161,0.17651,0.111536,1.336388,-0.555803,-0.38902,-0.458832,-0.77816,-0.01444,-1.129841,-1.07796,-0.320693,2.08329,1
-1.561311,1.07887,1.655014,2.112492,-0.646549,-3.440152,0.611035,-0.783433,0.787736,0.140206,0.766138,-1.270863,-2.064556,0.970846,-2.682893,-0.250708,0.072733,-1.29417,-1.574331,0.144603,-3.099282,-0.77224,-1.064592,-2.074216,-0.47269,-0.651848,0.181252,-2.487649,0.183115,1.697248,-0.598451,-0.498947,0.742504,0.691525,0.446923,0.102221,1.425584,-0.314405,1.837999,-2.17032,-0.817944,2.134727,-2.710524,0.111258,1.247379,-0.870251,4.211174,-1.828291,0.819534,0.063044,2.310915,0.721424,0.258708,1.845545,0.957582,0.444397,-0.435511,1.517793,0.593038,-1.011243,-1.53167,-3.392817,-1.585869,-2.678599,1.263235,0.058371,0.465182,-2.988844,1.392777,1.702804,-0.394443,0.531538,-0.194308,-0.029485,-0.124613,-0.755633,2.900245,0.469505,0.832077,-1.72033,1
-0.014208,1.257564,-3.309808,-0.482516,0.761222,0.598335,0.170546,0.708295,-0.061835,0.073487,-2.346565,0.19181,-1.693853,-0.759164,0.065951,0.350715,-1.111423,0.395882,1.677143,0.18609,-2.785395,-2.266263,-0.76569,0.211026,-1.740884,-1.276712,0.336048,-1.29072,-0.33677,0.495755,-1.526259,-0.515609,-1.553601,-0.966369,0.457085,1.01595,0.761587,-0.835434,0.27301,0.512044,-0.683212,-1.099323,0.526617,-0.153188,-0.000742,-2.285259,-1.327586,-1.107785,-2.058591,1.197533,-1.959941,0.683166,1.280893,1.703993,-0.219982,1.112981,0.41664,1.73238,1.147572,-1.373388,1.228069,-0.838868,-0.905965,0.850621,-0.313511,1.878613,1.78713,0.416816,-1.051814,0.486367,0.676122,0.914775,-0.655339,0.174977,1.442612,-0.360194,-0.151237,-1.104471,0.119681,-1.111142,0
6.051684,2.23414,-0.153078,0.803549,-0.241404,-1.683736,-2.142296,1.45115,1.428684,-0.064408,1.166931,-1.246674,-0.908202,1.077725,-2.262617,-1.624558,1.259895,-0.643426,1.013605,0.324386,-1.629325,-2.139329,1.081228,-0.382642,1.336593,3.017451,-1.011731,-0.395458,0.421627,-0.284984,0.409063,-0.38009,1.15896,0.411797,-0.044888,0.734095,-0.457343,-1.26285,0.34642,0.237736,0.536003,1.88332,-0.534049,1.498175,-0.454681,-0.896605,-1.20088,0.595803,-1.253848,0.967173,1.515719,0.552569,1.564136,-0.526943,-0.616416,0.499471,-2.288723,-2.30072,-2.507522,0.563223,0.538608,1.927076,-1.434418,0.671262,-3.777117,0.559925,0.122026,-0.492718,2.236662,0.072969,0.145116,1.428547,0.076865,0.402975,1.242025,-0.693917,-1.118576,1.625773,2.540159,0.999161,1
