0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,label
0.328272,-1.898081,1.437091,-0.421536,-2.291059,0.428836,1.596506,2.011344,-1.402096,0.266127,0.485058,-0.045381,0.542641,1.661281,1.985371,2.289685,-0.971357,1.134689,0.444294,-1.887438,0.896735,0.406923,0.195267,-1.139061,-1.603465,1.293069,-0.97446,2.799036,2.353114,-0.083279,-0.25902,-1.693515,-0.62905,0.677253,-0.291583,-0.294557,-0.604694,0.70342,0.099479,-1.19632,0
2.637887,-2.911871,-0.391102,-0.150567,1.194949,-0.509001,-0.733873,0.057091,3.617485,-0.197016,0.907742,2.968465,-1.106819,1.718621,1.456027,0.908013,-1.716524,-0.66991,0.008474,1.037265,0.136789,0.435495,0.771218,-0.327727,0.437683,-1.471518,-0.284899,0.188737,1.694436,0.043375,0.115688,0.01352,-1.602919,-0.805022,2.367571,1.677901,-0.910458,-0.283722,-0.083148,-1.918712,0
2.597704,1.283127,-1.215318,-0.330235,2.488398,2.021699,-1.184655,-0.954678,-0.072407,-2.009475,0.235405,2.487867,1.617876,-0.092995,-0.975498,1.372836,1.749246,-0.465559,1.44814,0.928221,0.1421,2.568024,2.021874,-0.182425,-0.326693,1.578334,-1.111527,0.234637,2.062847,1.0277,-0.974745,2.098536,-1.613131,0.578417,2.468102,0.914129,-0.236267,1.508799,1.035346,1.315861,0
1.196906,1.13429,-3.050811,-1.495706,1.883075,-0.26354,-0.024705,-0.37477,-2.285012,2.348775,-0.097674,1.876387,-0.110374,-1.362006,-1.067761,0.55632,-2.813495,0.661297,2.474609,-1.346917,0.737715,2.11938,-0.772029,0.157857,-1.245962,0.404332,0.091816,1.349048,2.914864,1.068015,0.455786,-0.789975,0.060079,-0.313886,0.645871,0.969656,-0.773389,0.468725,-1.278044,-0.716871,0
-4.486037,-0.918675,0.580184,-1.617466,0.881968,1.000146,-1.701487,-1.742345,1.446459,0.203207,0.106653,1.09269,0.549712,-0.037496,-0.934197,-0.543013,0.748684,-0.843694,-0.561185,0.696303,-1.365001,-2.028294,-0.520364,0.342369,-1.527937,4.279077,1.028328,0.986782,-1.020771,0.655931,0.635376,-5.093552,0.846623,-0.088422,-0.18557,-0.226295,-2.4399,1.627621,-0.791183,-0.887013,1
-2.40081,-3.346988,0.868195,-4.919111,1.677261,-0.701207,-1.320866,-3.366057,-1.039034,-0.684516,-0.302766,1.517268,1.214419,0.089182,-0.369631,-1.198302,0.82595,1.382314,2.085185,-0.476835,-0.608365,0.728558,-0.466557,-0.03028,-0.961335,-0.090488,0.630269,0.577085,-1.009059,0.316039,-2.987802,1.89951,1.471248,0.82062,-0.956701,0.69799,-1.060522,0.346797,0.624178,-1.732723,0
-1.684214,2.810525,-0.912161,-0.551335,0.121879,1.214091,0.759545,1.533547,-2.194439,-0.9665,0.588653,-0.22976,0.59717,-1.713695,1.912628,0.904409,0.334209,-1.381061,-0.227614,-0.716885,1.787028,0.593747,-2.587336,1.202971,-2.146115,0.074749,2.524794,3.455198,-0.227368,-0.639965,-0.861055,0.053028,2.414168,-2.373214,3.422621,1.361982,0.680311,-0.118259,0.213356,1.490649,1
0.636143,1.137736,-1.43297,0.856465,1.458513,1.818346,-0.320523,-1.28337,-2.103611,1.574757,-0.636455,1.73547,-0.193535,-0.400876,0.230365,-1.791732,0.009374,-0.090101,-1.343751,0.569632,0.070206,0.509878,-1.326134,0.068816,-0.383626,-0.194139,0.579355,0.08315,1.043278,-1.704417,0.405158,0.397996,1.723204,-0.572245,1.715756,0.878769,0.704053,-0.466392,-1.578971,0.023485,0
0.781618,-2.611722,1.017844,0.770642,-0.167126,0.978091,1.504874,-1.727456,1.982698,0.156354,0.738913,0.300409,0.581396,-0.38086,-2.54759,1.124998,0.056465,-1.272929,-1.073333,1.331623,0.375677,1.228339,0.695192,1.567342,0.713726,0.308293,1.855912,1.291497,2.824955,0.186059,-0.772787,0.505271,-1.705775,-0.612952,-0.123769,-1.320316,-0.770705,0.766956,0.332097,-0.535873,0
6.239591,1.575704,0.117795,-0.594162,-2.494781,-0.304415,1.613278,1.85728,1.022814,3.458892,1.068928,1.005619,-0.754491,1.480063,0.228479,2.564104,0.370416,0.320424,0.864851,-0.922014,3.828952,-1.904878,-0.731048,-1.788179,-0.63773,0.906938,1.264359,1.09854,2.627347,0.205154,1.189695,0.348863,1.660613,-0.694598,0.660325,0.459545,0.86825,2.740047,0.533006,0.974961,1
0.604931,1.472913,-2.772488,0.860124,-0.748608,0.878596,-0.598876,-0.227451,1.220729,0.867724,-1.825298,0.245636,0.709627,-1.213508,0.204626,2.030706,0.856024,-3.105354,0.248859,0.341015,-0.01556,1.920593,-0.97475,-0.151745,-2.205118,1.45576,-0.010109,1.533917,0.898351,-0.783135,5.170175,1.432616,1.686674,-0.292907,0.178149,-1.15611,0.058535,0.26163,-0.738597,-1.103265,0
-0.672177,-1.328292,3.690371,0.413027,-2.601423,-2.690052,1.363201,0.605625,2.201075,0.169806,0.178758,-0.992863,1.901833,-0.242226,0.565572,1.01956,-1.777798,2.011165,-1.197315,-0.022674,0.717501,0.310449,0.041557,-1.525873,-0.318575,-1.000136,1.115757,2.124867,1.625979,0.654767,0.524148,0.584433,-1.096766,1.022616,-0.439126,-2.988987,-1.484021,-2.147862,0.784303,3.49924,0
2.043567,2.125789,-1.953749,0.89275,3.338677,0.854119,-0.214421,-1.930461,-1.588191,-0.674093,-2.85141,-0.123929,1.278832,0.924679,-1.484456,-0.29369,0.317807,-0.481955,-1.309106,0.782261,-2.446934,-1.182106,-0.31096,0.084687,-0.62819,-0.367279,-0.478938,-0.322321,2.402701,1.497207,0.049978,0.969676,-0.722299,-0.836423,-2.442896,0.743177,-0.532525,-0.004312,-1.898307,-0.323468,0
1.988249,2.522813,2.105593,-2.287873,-2.960344,1.913892,-1.571155,-2.796722,-1.574805,-0.276384,-0.110077,-3.261163,0.703319,0.192835,0.112216,3.277505,0.73275,-2.024003,0.281396,-0.33915,-1.781548,-1.139556,0.104019,-1.434304,-2.500067,-1.29776,0.147894,-1.184856,0.653784,-1.156758,-0.145385,-1.164457,0.751104,0.580201,0.537962,-0.42282,-0.731362,1.218409,0.905518,-0.654775,0
-5.897696,-1.148315,1.121304,-1.532372,0.768854,1.899055,-1.122243,1.557605,0.348014,-0.573723,2.186669,0.897099,2.397269,0.625406,0.23774,0.835556,-0.158658,0.31207,1.686026,0.63839,-0.081417,2.069214,-1.584544,-2.408923,-1.011366,-0.925243,-0.933683,1.090462,0.525036,-2.443426,0.647094,2.02936,-1.685502,0.468161,0.448476,2.49811,-1.562488,-1.520388,-0.176241,1.343982,1
3.035563,5.202866,0.64735,1.085356,0.329724,-0.049299,4.660791,1.96919,-0.685129,0.003848,1.949365,0.525805,3.466835,-0.102336,-1.143787,-2.88736,-2.442515,0.558789,-0.75388,-0.755268,-0.008171,0.487719,0.047869,-0.190247,-0.552469,1.401518,0.338738,-0.964164,1.674368,-1.80485,-0.986621,-0.562652,1.298262,-0.837999,1.371331,0.796639,0.324118,1.021845,-1.128702,1.826857,1
2.584748,5.360369,-0.837117,1.354715,-1.957378,-0.662265,-1.089919,0.923564,2.772405,0.018042,-1.554889,0.381826,-0.02281,0.544098,1.593031,1.769723,0.486554,0.402239,-1.402208,0.168364,1.105412,0.640504,-1.268075,-2.735269,-0.733576,-0.869746,-0.733644,0.948617,0.180757,-0.102201,-0.421598,1.145746,0.33558,-0.828327,0.161824,0.81227,0.609174,-1.761255,-1.508599,0.167503,1
4.288832,-0.878878,-1.718938,-0.388038,1.393611,-0.546261,-0.937013,0.314538,-0.655419,1.010893,-1.516957,-0.117333,-0.788601,-0.789215,-0.445453,0.23183,1.533997,3.236938,1.964018,1.142456,-0.989911,-0.56628,-0.861993,-0.772702,0.108248,0.278003,1.029421,1.926667,2.112756,0.265006,0.28499,-0.733404,1.740933,0.711154,1.68685,1.043791,-1.757277,0.215156,0.874041,1.698799,0
1.049227,-3.589402,-1.169552,3.525782,-1.447185,-0.436335,-1.143443,0.706383,-0.282989,-1.567641,-1.701985,2.426349,-0.254044,1.993065,0.748502,-1.278839,0.951895,1.626072,-1.941415,1.188714,-0.414663,0.691171,0.441104,-0.283276,1.128232,0.70478,-0.745836,1.320863,0.124055,0.721284,0.128439,1.975501,-1.385479,1.159405,0.73576,0.356822,-1.097059,0.192842,0.596479,1.015859,0
-2.079039,2.758685,1.436288,3.445959,1.265074,-2.257954,0.149906,1.880704,2.701238,-0.385805,-0.989027,1.415127,-0.173661,0.69683,2.05069,1.169151,-0.829342,0.038375,-0.003831,2.300736,0.487984,0.089769,0.211038,-0.281505,1.912763,0.951149,-0.894048,-1.890823,0.283724,2.415246,-0.271362,1.373901,1.031456,0.641386,0.563046,1.592246,-0.080581,0.408047,-0.854522,-0.122173,1
-1.335105,-1.289636,-1.816313,1.073652,1.794586,2.619735,-0.075135,-0.274884,-1.667937,-0.685758,0.060986,-0.887312,-0.281011,1.642621,-0.957965,0.124097,-0.085857,-1.296555,-1.197245,-1.137886,-1.18965,-0.860086,1.126802,-0.115296,-0.522481,-0.414638,-0.240951,-1.665356,1.724571,0.986126,0.687646,-2.103573,-0.827601,-2.156694,1.261774,-0.723813,0.536561,-0.417242,1.942237,-1.583717,1
-3.196874,4.286422,0.724009,-2.053625,1.777359,-0.565311,-1.385755,0.707363,0.069428,1.320279,0.674029,-0.627316,1.770934,-0.511774,0.556258,1.624854,0.184545,-1.695289,0.854047,1.323343,0.255119,-1.039004,-0.808727,-0.859525,-0.449589,1.743017,-2.370556,1.332152,1.926931,-1.007804,-1.910235,-0.124998,-0.770966,0.751943,-0.773453,0.06623,0.026665,1.123832,0.025556,-0.609773,1
-3.571066,0.208371,1.814786,0.240454,0.353938,-1.185709,2.262321,0.850988,-2.291094,-4.038333,1.176374,-1.313628,-1.023498,-1.108679,0.338186,0.598682,0.101866,0.440996,1.031369,-0.508052,-0.068003,1.916062,-1.421465,-0.154099,1.722916,-0.101168,-0.075715,-1.750096,0.988707,0.048108,0.839473,-1.179479,-1.698634,-2.583593,-3.280433,-0.158153,-1.393889,-0.095572,-4.043533,0.853537,1
-2.35916,2.553123,3.92219,4.036446,0.243453,-0.89052,0.98692,-2.373385,2.30705,0.4166,0.877919,1.720904,0.545725,-0.452716,-1.624891,0.913352,-1.739893,1.385715,2.290635,-2.036673,-1.400176,0.127308,-2.448927,-1.308898,0.571637,2.010331,1.840039,-2.193161,0.69827,0.491553,-3.565167,1.045062,0.013242,0.773384,1.416839,-0.353129,-1.877601,0.662191,-2.114622,-0.961112,1
-4.598546,0.902299,2.81205,1.700417,2.436991,-1.17933,-0.673549,0.090112,-0.60487,-0.474987,-0.546659,0.103023,1.562363,0.045204,-1.78074,0.470786,-0.42064,-3.087723,0.815842,-0.439012,0.79938,0.600825,0.052247,-0.551355,-1.835906,-0.08586,-1.93963,0.767978,0.913389,-1.639524,0.95248,1.525742,-1.642311,0.1112,-1.735872,0.980659,-1.620909,-1.332445,-0.974694,-0.164615,1
-1.104635,-1.241193,-2.173202,-2.117429,-3.620881,-0.376505,0.566484,-1.291174,1.470333,1.159805,0.494337,-0.757895,-1.393515,0.878614,0.88588,-0.023809,-0.257482,0.168497,-0.36089,0.116275,-3.679395,0.397842,-0.403443,1.208243,-0.531975,1.770573,0.783573,0.315466,0.331687,-0.280921,-1.677096,0.473774,0.616241,-0.747519,-0.488654,-0.458027,0.152935,0.322066,1.067939,-0.285936,1
5.004655,-0.008415,1.37624,-2.407091,-0.307043,-0.500848,-0.507899,1.579607,-2.936997,-0.593612,0.651305,0.21729,-1.141578,0.397921,1.493432,0.782059,0.086952,0.89851,-2.093851,-1.446533,2.133584,0.807932,-0.2952,0.06991,-0.102307,-0.993329,0.9674,-0.564213,-1.304978,1.209724,-1.583249,-0.20464,1.496376,0.228383,-0.029114,1.559967,1.705877,-1.492676,-2.741289,0.189075,1
0.555336,3.173281,-0.523477,0.097348,-3.505587,2.521186,-1.186851,-1.724754,-0.506813,0.835444,-1.919437,1.02541,-1.349692,0.305713,-3.168137,-6.014796,-0.210618,2.67379,0.382051,0.740847,2.540444,-0.2258,-2.337226,-1.599116,-2.352554,1.718158,-0.361777,0.162398,0.544804,-0.961011,-0.857418,-0.478861,-2.409797,-0.766142,0.744675,-0.08298,2.320588,-0.416698,-0.301454,0.212654,0
-0.381169,1.653053,-1.624345,0.387161,-1.486145,0.661065,0.123583,-0.312011,-0.90279,0.536339,1.213504,-0.180332,-1.981331,0.759007,1.662232,0.675049,0.61454,-2.164413,-1.730536,0.959933,-0.459521,-1.778307,0.579378,0.273944,-0.482023,1.808883,-2.032027,-0.670812,-0.423082,-1.919736,-0.234524,0.05227,2.299723,-0.203026,0.732624,1.231075,-1.868953,1.107661,-0.55966,1.830662,0
-0.696262,-1.378271,-1.329697,3.579072,-3.98773,0.500785,1.927799,-3.918151,-1.77307,-1.4169,2.713023,1.006737,1.238746,0.398597,0.671437,-1.90566,0.615676,-0.753605,0.421292,1.330743,0.406084,-0.264916,-0.781739,1.836903,-0.580451,0.706069,0.337071,0.159115,0.958295,0.422699,-1.265073,-0.024573,-0.1268,0.461582,1.223306,-0.382656,1.407179,-1.786176,3.151326,-0.81056,0
-1.58903,-4.181077,0.209823,0.368387,-0.101516,1.667975,0.986655,-1.916723,-1.806231,0.453913,0.416902,-0.728771,-0.602265,-0.072882,-1.104503,0.977088,0.292201,1.68894,1.407429,-1.079933,-1.417071,-1.03873,1.482877,0.804317,-4.529633,2.530276,-0.591371,-0.193393,-0.66931,1.654046,0.378764,-0.068291,0.179619,-0.713501,3.323818,1.401461,-0.962558,0.0301,1.479185,1.365784,0
1.777802,0.97698,2.061958,-0.95789,-2.425407,0.318865,0.466581,0.33746,-2.685385,1.031045,-0.164777,-1.307666,-0.390757,-0.249008,-4.147735,1.272374,-1.115495,0.522712,1.367743,0.694963,-2.611558,0.003433,-2.738427,0.533337,-1.370394,-0.174657,-1.026848,0.07326,-4.144842,-1.038872,0.786745,-1.494826,-2.20593,1.454848,-0.236324,-1.469864,-3.478258,0.256302,0.237159,-0.101748,0
1.105944,3.216006,0.184294,-2.008764,3.129454,3.750367,-0.60933,2.998133,0.876269,-1.739988,-0.490861,1.731986,0.375774,-0.853497,1.645786,0.145898,0.364688,1.892262,0.030096,-2.330615,-3.290278,-1.941248,1.764844,0.529923,-2.07517,-0.610029,-1.864795,0.259814,-0.675779,-0.736759,0.956635,0.725807,-1.689425,2.475417,0.108859,-0.210413,0.499726,-2.866593,2.483103,1.48209,1
-0.952795,-3.625192,2.08663,-0.321525,2.478363,0.350444,0.815338,-0.151102,0.871672,0.52341,-2.53713,-0.164707,2.345847,2.165619,-1.100254,-0.101754,-1.064226,-0.807636,0.762175,-0.613077,1.692285,1.032956,-0.906336,0.138943,-1.724594,0.313143,3.366447,-1.568264,0.408308,-0.537306,2.851619,-1.300782,1.882637,-0.414911,1.223257,-0.260923,-1.762484,-1.103159,0.842455,0.146196,1
1.196724,1.922387,0.449275,3.249473,-1.253338,1.551641,0.667231,-1.445964,-2.404445,-1.252973,0.251119,-0.964183,1.183285,-1.386511,1.325322,0.08092,-2.285961,0.288908,0.588621,-1.799109,1.750318,0.571959,-1.748353,-0.240605,0.605717,0.987375,-1.107168,-1.552306,-0.603583,-0.979967,0.832073,0.155624,2.297044,-0.673142,1.064429,0.338301,1.431042,-1.276769,-0.981039,-1.59884,0
1.889809,2.84187,2.317567,-1.156277,-2.223274,-0.033855,0.402769,-0.948879,0.327333,1.726089,-0.865722,1.035558,-1.056425,2.043449,0.768352,2.15276,1.529999,0.155481,-0.538778,1.928985,-0.004954,2.075885,0.32099,-1.625731,2.454845,1.949606,0.002284,0.637418,0.848506,-0.100164,2.653879,2.107797,1.517421,1.728683,1.095796,1.17414,-1.368934,-1.613404,0.856715,-0.142264,0
1.823441,1.701045,-2.16752,2.316268,1.996837,-1.31564,-1.553198,1.37392,1.752299,-1.677736,0.125855,-0.028613,0.653158,-3.697618,0.339297,2.196085,0.700686,0.345344,2.16912,0.420021,-0.860522,0.363059,0.403283,-0.004662,-0.130499,0.103163,-0.208732,-1.289051,-0.414923,0.106054,1.670601,-1.346862,1.40943,-1.312622,-1.240965,1.802283,-0.439496,1.721509,-1.484626,2.794401,1
1.319789,3.393182,-2.567108,2.226729,-0.008581,-0.923142,1.492791,0.52457,1.741511,0.249719,-0.699526,0.379081,-2.31876,-0.718088,1.046722,-0.541037,-1.528788,-2.262917,-1.455075,0.074286,-4.125013,-1.103639,-1.34823,-0.650201,0.05332,0.381355,0.856935,-0.09839,0.174005,0.621899,0.231123,0.11585,0.418805,-0.5477,0.604126,0.153439,-0.431923,0.267842,0.494847,-0.466081,1
-2.722099,-1.973261,3.632889,-1.731526,3.381384,0.167886,-0.025062,-1.928224,0.165193,0.646872,-0.730513,0.603553,-2.085365,1.309576,-0.872092,-0.948814,-0.562365,-0.986952,-0.502324,0.107395,-2.206686,1.184874,-0.479035,-1.669948,1.711708,-2.720732,-1.37459,1.855137,-0.087051,0.59415,0.516166,-2.892895,-0.908988,1.952302,-0.313585,-0.327484,0.865381,-0.303143,-0.421012,0.08302,0
-2.495934,-2.022263,-0.837448,0.943441,-1.533691,3.475791,-0.070081,1.200448,-0.840054,-1.148375,0.987407,-0.122172,-0.30282,-1.823549,0.375756,-0.172136,-1.399267,-0.564554,-0.22905,-1.200875,0.270348,0.818311,0.105296,1.674901,-0.81133,-0.171521,0.496755,-0.164506,-0.061063,0.142864,0.409178,-0.939088,1.02822,-0.768887,3.3085,2.599299,0.487593,-1.418448,0.681672,1.284509,0
1.32347,1.704005,-2.683493,4.817672,0.525706,1.16874,0.036483,1.12287,2.790376,0.798105,-0.708999,-1.933164,0.890257,-0.971636,-0.805197,0.643111,-2.432776,0.864494,-0.023934,-1.114585,2.094935,0.767984,-0.632922,1.350945,-2.03362,1.124168,0.833924,-0.02124,-1.046884,-0.169768,1.42416,1.193148,0.42639,-3.26366,-0.351923,2.369031,-1.086531,1.934266,2.169664,0.183482,1
0.365754,-3.402731,-0.258643,0.283941,-0.569244,-0.578563,-0.233283,-2.424234,2.557579,0.938661,0.83854,-1.500355,0.565476,1.938142,-0.910651,-1.714201,-1.775542,-1.241139,-0.877379,1.647284,0.111146,0.293902,0.334404,1.386825,-0.528787,0.168082,0.158143,0.017957,-0.297359,-1.655379,2.726671,-0.02452,0.971528,1.588146,1.534008,-0.126723,-0.072444,-2.219416,0.096762,0.887078,0
-0.995229,-0.321392,1.5505,-0.97827,-0.100932,0.962232,2.10192,-2.692195,-0.378198,-1.810069,-2.201384,0.337777,0.676123,-0.38318,-0.143483,0.839323,-0.083352,-2.10328,0.802335,-0.261757,-1.53249,1.844296,-0.47216,1.980664,-0.887707,-0.064483,-1.081035,-0.562309,-1.944424,0.376413,-2.071746,-0.049431,2.030505,-1.938891,-0.027052,-1.060202,2.253807,1.271921,0.01711,-1.211691,0
-1.975474,-3.481625,-2.843427,1.218813,1.603523,-1.074901,-0.160497,0.5397,-2.681566,-0.008997,0.753531,1.240736,-1.407913,-1.935036,-1.58747,-1.350531,1.483199,0.579113,0.368828,-0.011166,1.51364,-0.321135,0.773069,-1.390232,0.269254,-0.331902,-2.911546,0.098558,1.675894,-0.337228,-0.079186,0.720122,-0.222379,-0.695286,1.205128,0.435828,-0.18175,-0.235585,0.84835,0.5565,1
-0.966486,0.29902,-4.412565,0.235816,-1.10272,-0.781432,-0.935292,-2.027697,0.735593,0.439372,0.23134,-1.918234,-0.297741,1.98014,-1.457319,-0.831464,-0.812741,-1.207317,0.740559,1.272429,0.194063,-0.625802,2.48663,0.737782,-1.895998,0.532537,-1.013932,-0.387685,0.182019,-1.925023,2.979597,1.166009,0.586206,-0.842703,-0.988061,0.401213,0.42296,3.012965,-0.184663,0.180324,0
3.956174,5.106384,0.892678,1.440733,0.549844,2.195592,0.147793,0.590624,-2.142132,0.116166,-1.027761,-2.612417,-1.200985,-2.825104,-3.946934,0.83052,-0.964205,1.311424,0.382934,1.902088,-1.038272,1.87402,1.470701,-1.672562,1.114615,0.532573,-1.280178,0.907413,1.010028,0.128325,0.469014,-2.332099,0.549197,0.645505,0.537386,-0.709217,0.126591,-0.079456,0.880035,-0.187395,1
2.258297,-4.256211,-1.093906,-0.682226,-0.906217,-0.168244,0.488139,0.181879,-0.503822,-0.283095,-0.422903,0.265823,-3.260671,-0.020707,1.477682,-2.597423,0.155111,-1.247038,-0.66478,-0.831786,0.270901,-1.191652,-0.09899,1.481427,-1.740609,-0.447126,-1.410864,2.002559,2.798906,-2.478437,-0.696849,-0.674104,0.226247,0.052601,0.437218,2.259927,-0.861433,1.224746,1.4444,-1.002086,0
4.238511,-1.205978,-2.337218,-1.039921,-0.700332,-0.340573,0.911454,-1.013142,-0.071507,0.115056,-0.013001,0.643815,0.629851,-0.626295,-1.329642,0.563054,-0.671904,1.270731,2.575857,-0.511591,-2.976407,-0.822974,-3.109791,0.491453,3.389539,0.348888,-0.927267,-1.738003,1.256804,0.074405,0.425962,-1.321003,0.09725,-1.648016,1.495802,-0.746067,1.761542,1.680772,-0.416702,-0.838825,1
1.942056,-2.447013,1.158819,1.059321,-0.729128,1.949754,0.586898,-0.489283,0.816292,-0.40323,-1.170022,0.816063,0.491057,-0.843795,0.390143,-2.267065,-0.458131,-0.507193,1.040463,-0.925593,1.056021,-0.483855,0.545669,-1.31027,2.52752,1.251376,-1.627126,-2.162672,1.388914,-0.00814,0.644862,-0.786024,-0.418784,-0.601605,-1.216389,-1.918864,-0.299336,-0.340088,-0.238617,-1.547716,0
-0.592888,-1.713188,0.098376,2.487718,1.469171,-0.244201,0.085906,1.718219,-2.89638,-1.208802,-1.222466,-3.265357,-1.652743,-0.439136,0.071858,-0.32109,-0.44526,-0.466366,-1.501633,1.864729,1.036858,0.409783,-1.528977,0.46678,-0.044813,-0.145835,0.046553,-2.122618,0.508299,-1.89831,-0.611233,1.125044,-0.878345,-0.429828,1.515451,3.595188,-1.160764,0.883031,-1.677013,1.276192,1
2.8708,-1.632587,-1.885336,-2.590487,1.074724,2.308493,1.062807,-1.006729,-1.11511,-1.186179,1.985731,0.800779,1.186773,-1.920526,-0.193841,-0.232385,-0.558293,0.62725,-0.177694,-0.700298,2.809682,1.108077,-0.766108,1.256058,2.198611,1.287994,1.465664,0.402424,-2.871187,2.444042,-1.759172,0.929231,-0.92602,-2.482362,-2.305429,-2.300223,1.811687,1.457383,-0.740536,-0.660701,0
1.841035,-4.508101,-1.402254,1.366582,-1.043479,0.296913,-2.418033,-0.501821,1.785982,0.840925,-2.824247,-0.782026,0.094994,-0.722991,0.603378,0.624417,0.993131,1.292226,0.636757,-1.031097,-0.366773,2.319938,1.297901,0.487607,1.769871,0.841754,-3.652362,1.096695,-3.136405,0.009507,0.69529,-0.66633,1.287352,-0.692819,-4.388761,-1.484491,0.437888,-1.842206,0.330388,0.343327,0
-0.966047,4.571664,1.862822,-0.254203,-0.367975,-0.183811,-2.124369,2.154412,0.908074,0.116301,0.886454,-1.045013,0.73425,-0.314577,0.812095,-0.024774,1.545124,1.360892,0.993079,-0.200699,-0.090629,0.991474,-2.15242,-1.737172,-0.518999,0.111201,-0.376425,-0.500715,-1.422054,0.852989,-1.455281,0.40768,2.764529,-0.489274,1.476164,1.129757,-0.729796,2.076662,0.563827,0.938058,0
2.303999,-0.399747,-2.427077,-0.669171,-1.433591,-0.654112,-0.632661,1.403322,-0.944893,0.437872,-0.858506,-3.035418,-2.106893,-0.562656,1.166684,0.055867,-1.935184,-0.776909,-1.805677,-1.569583,-1.204622,-0.406571,0.10179,0.455863,-2.916644,-0.396803,0.037513,-0.596445,0.029216,0.893148,-0.550483,0.599505,0.412769,-0.893689,-1.843367,-0.494688,-0.512673,2.413834,-2.02403,0.167604,1
-0.219832,3.293689,-0.182729,-1.934434,-2.074312,0.492818,1.263495,-0.866801,-0.176529,0.270903,0.919406,-0.805512,-0.151656,-0.09125,-1.249808,0.255506,-0.117719,-2.151659,-1.35281,-2.052027,1.094197,-0.852897,0.667519,1.277866,-2.434524,1.472831,0.120404,-0.565824,-0.781273,0.95095,-0.967568,2.116994,-0.768544,0.903905,1.439054,-0.077679,0.909056,0.999795,1.788579,1.499232,1
-1.561311,1.07887,1.655014,2.112492,-0.646549,-3.440152,0.611035,-0.783433,0.787736,0.140206,0.766138,-1.270863,-2.064556,0.970846,-2.682893,-0.250708,0.072733,-1.29417,-1.574331,0.144603,-3.099282,-0.77224,-1.064592,-2.074216,-0.47269,-0.651848,0.181252,-2.487649,0.183115,1.697248,-0.598451,-0.498947,0.742504,0.691525,0.446923,0.102221,1.425584,-0.314405,1.837999,-2.17032,1
-0.014208,1.257564,-3.309808,-0.482516,0.761222,0.598335,0.170546,0.708295,-0.061835,0.073487,-2.346565,0.19181,-1.693853,-0.759164,0.065951,0.350715,-1.111423,0.395882,1.677143,0.18609,-2.785395,-2.266263,-0.76569,0.211026,-1.740884,-1.276712,0.336048,-1.29072,-0.33677,0.495755,-1.526259,-0.515609,-1.553601,-0.966369,0.457085,1.01595,0.761587,-0.835434,0.27301,0.512044,0
